IDJwb,IDPSJ,questions,answerKeys,answer,raw_grade,max_grade,grade,labela,label
239,05,Apa yang dimaksud dengan critical section?,Critical section adalah sebuah bagian/segmen kode atau instruksi proses yang mengakses shared memory dan dapat mengakibatkan race condition serta data yang tidak valid jika dieksekusi secara bersamaan.,"Critical section adalah bagian dari kode dalam program yang diakses secara bersamaan oleh beberapa proses atau thread, dan di mana operasi yang dilakukan harus dilakukan secara eksklusif untuk mencegah konflik. Jika lebih dari satu proses mencoba mengakses critical section pada saat yang sama, bisa terjadi kondisi race yang menyebabkan data tidak konsisten atau kesalahan lainnya. Untuk menghindarinya, mekanisme sinkronisasi seperti mutex, semaphore, atau monitor digunakan untuk mengontrol akses ke critical section dan memastikan bahwa hanya satu proses yang mengaksesnya pada waktu tertentu.",10,10,10.00,A,5
240,05,Apa yang dimaksud dengan critical section?,Critical section adalah sebuah bagian/segmen kode atau instruksi proses yang mengakses shared memory dan dapat mengakibatkan race condition serta data yang tidak valid jika dieksekusi secara bersamaan.,"Critical section adalah bagian dari kode dalam sebuah program yang diakses secara bersamaan oleh beberapa proses atau thread, dan hanya satu entitas yang boleh mengaksesnya pada satu waktu untuk menghindari kondisi race. Ini penting dalam lingkungan pemrograman multithreading atau multiproses, di mana beberapa proses dapat mengakses data bersama secara bersamaan. Mekanisme sinkronisasi seperti locks, semaphores, atau mutex digunakan untuk memastikan bahwa hanya satu proses yang bisa berada di dalam critical section pada satu waktu, sehingga mencegah inkonsistensi data atau perilaku yang tidak terduga.",10,10,10.00,A,5
241,05,Apa yang dimaksud dengan critical section?,Critical section adalah sebuah bagian/segmen kode atau instruksi proses yang mengakses shared memory dan dapat mengakibatkan race condition serta data yang tidak valid jika dieksekusi secara bersamaan.,"Critical section adalah bagian dari program yang mengakses dan memodifikasi data bersama (shared data) yang dapat diakses oleh beberapa thread atau proses secara bersamaan. Dalam konteks pemrograman dan sistem operasi, critical section harus dijaga agar hanya satu thread atau proses yang dapat mengaksesnya pada satu waktu untuk mencegah kondisi balapan (race condition) yang dapat menyebabkan data korupsi atau perilaku tidak terduga. Untuk mengelola akses ke critical section, mekanisme seperti semaphore, mutex, atau monitor sering digunakan untuk memastikan eksklusi mutual (mutual exclusion) dan sinkronisasi antar thread.",10,10,10.00,A,5
242,05,Apa yang dimaksud dengan critical section?,Critical section adalah sebuah bagian/segmen kode atau instruksi proses yang mengakses shared memory dan dapat mengakibatkan race condition serta data yang tidak valid jika dieksekusi secara bersamaan.,"Critical section adalah bagian dari kode dalam program yang mengakses dan memanipulasi sumber daya bersama (seperti variabel, file, atau perangkat keras) yang dapat diakses oleh beberapa proses atau thread secara bersamaan. Ketika satu proses atau thread berada dalam critical section, proses atau thread lain tidak diizinkan untuk memasuki bagian tersebut hingga proses pertama selesai. Hal ini bertujuan untuk mencegah kondisi balapan (race condition) dan memastikan integritas data, serta menjaga konsistensi sistem dengan menggunakan teknik sinkronisasi seperti mutex, semaphores, atau locks.",10,10,10.00,A,5
243,05,Apa yang dimaksud dengan critical section?,Critical section adalah sebuah bagian/segmen kode atau instruksi proses yang mengakses shared memory dan dapat mengakibatkan race condition serta data yang tidak valid jika dieksekusi secara bersamaan.,Critical section adalah bagian instruksi dari sebuah proses yang mengakses shared memory.,7,10,7.00,B,4
244,05,Apa yang dimaksud dengan critical section?,Critical section adalah sebuah bagian/segmen kode atau instruksi proses yang mengakses shared memory dan dapat mengakibatkan race condition serta data yang tidak valid jika dieksekusi secara bersamaan.,Critical section merupakan bagian dari segmen kode yang menggunakan sumber daya dari shared memory.,7,10,7.00,B,4
245,05,Apa yang dimaksud dengan critical section?,Critical section adalah sebuah bagian/segmen kode atau instruksi proses yang mengakses shared memory dan dapat mengakibatkan race condition serta data yang tidak valid jika dieksekusi secara bersamaan.,Critical section adalah kode program sebuah proses yang terjadi race condition.,6,10,6.00,C,3
246,05,Apa yang dimaksud dengan critical section?,Critical section adalah sebuah bagian/segmen kode atau instruksi proses yang mengakses shared memory dan dapat mengakibatkan race condition serta data yang tidak valid jika dieksekusi secara bersamaan.,Critical section adalah bagian kode dari proses yang akan error bila digunakan bersamaan.,6,10,6.00,C,3
247,05,Apa yang dimaksud dengan critical section?,Critical section adalah sebuah bagian/segmen kode atau instruksi proses yang mengakses shared memory dan dapat mengakibatkan race condition serta data yang tidak valid jika dieksekusi secara bersamaan.,Critical section adalah memory yang tidak bisa diakses secara bersamaan karena akan terjadi race condition.,6,10,6.00,C,3
248,05,Apa yang dimaksud dengan critical section?,Critical section adalah sebuah bagian/segmen kode atau instruksi proses yang mengakses shared memory dan dapat mengakibatkan race condition serta data yang tidak valid jika dieksekusi secara bersamaan.,Critical section merupakan bagian dari kode dalam proses yang akan menyebabkan kesalahan jika diakses secara bersamaan.,6,10,6.00,C,3
249,05,Apa yang dimaksud dengan critical section?,Critical section adalah sebuah bagian/segmen kode atau instruksi proses yang mengakses shared memory dan dapat mengakibatkan race condition serta data yang tidak valid jika dieksekusi secara bersamaan.,Critical section adalah instruksi dalam proses yang menghasilkan output yang tidak valid jika dieksekusi bersamaan dengan instruksi dari proses lain.,6,10,6.00,C,3
250,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","Dengan algoritma peterson, proses-proses dapat masuk critical section dengan aman tanpa terganggu proses lain. Penyelesaian peterson dapat digeneralisasi untuk banyak proses kongkuren",0,10,0.00,E,1
251,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","Dengan algoritma peterson, proses–proses dapat masuk critical section dengan aman tanpa terganggu proses lain.",0,10,0.00,E,1
252,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.",Karena algoritma peterson dapat digunakan untuk 2 atau lebih proses kongkuren sehingga dapat mengatasi penjadwalan di masing-masing setiap file selain itu karena adanya permasalahn penjadwalan juga dapat menggabungkan antara 2 algortima yaitu algoritma turn dan algoritma flag,0,10,0.00,E,1
253,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","Karena gabungan dari algoritma turn, dan flag yang mengkombinasikan antara shared varianble turn ,dan flag dimana variabel turn menunjukkan giliran proses mana yang diperbolehkan memasuki critical section, dan variabel flag menunjukkan apakah suatu proses membutuhkan akses ke critical section atau tidak. kebutuhan mutual exclusion, progress, dan bounded waiting dan dapat memecahkan permasalahan critical section untuk dua proses.",10,10,10.00,A,5
254,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.",karena algorintma peterson dapat menggunakan intruksi setlock dan juga menggunakan mesin yang khusus untuk dapat mengatasi masalah penjadwalan.,0,10,0.00,E,1
255,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","karena algoritma peterson dapat mengatasi masalah critical section sehingga algoritma ini dapat menjamin mutual exclusion (mutex),; progress, dan bounded waiting.",10,10,10.00,A,5
256,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.",karena algoritma peterson dapat digunakan untuk mnegempingkan dan memungkinkan dua proses untuk berbagi satu sumber pengguna tanpa terjadinya konflik dan algoritma peterson hanya menggunakan memori bersama untuk komunikasi.,0,10,0.00,E,1
257,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.",Karena dalam algoritma peterson ada 2 proses yaitu variabel turn dan variabel flag[i]. Urutan proses yang akan masuk ke critical section ditandakan dengan variabel turn sebagai integer. Untuk menentukan suatu proses sudah siap masuk atau belum ke dalam critical section ditandakan dengan variabel flag[i] sebagai boolean.,0,10,0.00,E,1
258,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","Algoritma peterson terdapat 2 proses sebagai 2 variabel yaitu variabel turn sebagai integer yang menunjukan urutan proses yang akan masuk ke dalam critical section dan variabel flag[i] sebagai boolean yang menunjukan apakah suatu proses siap masuk ke dalam critical section, index mewakili satu proses",0,10,0.00,E,1
259,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","Algoritma Peterson menjamin mutual exclusion, progress, dan bounded waiting, sehingga dapat mengatasi penjadwalan di masing-masing setiap file.",7,10,7.00,B,4
260,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","Algoritma ini menggunakan variabel turn dan flag untuk memastikan hanya satu proses yang boleh masuk ke critical section, mencegah konflik.",7,10,7.00,B,4
261,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","Dengan algoritma Peterson, proses-proses dapat mengakses critical section tanpa gangguan dari proses lain, sehingga meningkatkan efisiensi penjadwalan.",7,10,7.00,B,4
262,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.",Peterson mengatasi masalah critical section dengan cara memastikan tidak ada dua proses yang mengakses data secara bersamaan.,7,10,7.00,B,4
263,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","Algoritma ini efektif untuk dua proses yang bersaing untuk akses ke sumber daya karena menjamin adanya mutual exclusion (mutex), memastikan keduanya dapat beroperasi secara teratur.",7,10,7.00,B,4
264,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","karena memecahkan masalah critical section pada dua proses, yaitu menggabungkan variable Turn dan Flag. variabel turn menunjukkan giliran proses mana yang diperbolehkan memasuki critical section, dan variabel flag menunjukkan apakah suatu proses membutuhkan akses ke critical section atau tidak.",0,10,0.00,E,1
265,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.",Karena algoritma peterson adalah algoritma yang bersamaan untuk pengecualian bersama yang memungkinkan dua atau lebih proses untuk berbagi sumber daya sekali pakai tanpa terjadi waiting dan konflik.,0,10,0.00,E,1
266,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.",karena pada masalah penjadwalan terdapat penggabungan antara Algoritma Turn dan Algoritma Flag yang merupakan langkah2 atau proses dalam cara mengatasi masalah-masalah penjadwalan.,0,10,0.00,E,1
267,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.",Karena pada algoritma Peterson proses-proses dapat masuk ke dalam critical section dengan aman tanpa terganggu proses lain. Pada awal sebelum memasuki critical section algoritma peterson akan melakukan pengecekan hingga kondisi proses aman dan saat pekerjaan selesai akan mengizinkan proses lain untuk masuk sehingga akan efektif untuk mengatasi masalah penjadwalan dan algoritma ini juga dapat digeneralisasi untuk banyak proses tidak hanya untuk dua proses.,0,10,0.00,E,1
268,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.",Karena algoritma sangat di perlukan dalam pengatasan masalah dalam penjadawalan. algoritma ini juga dapat digunakan untuk 2 atau lebih proses kongkuren. dan mengatasi masalah cricital section,0,10,0.00,E,1
269,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","Algoritma Peterson adalah kombinasi dari turn dan flag, yang membuat pengaturan akses menjadi lebih terstruktur.",6,10,6.00,C,3
270,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.",Algoritma ini membolehkan proses untuk saling berkomunikasi dengan aman ketika mengakses sumber daya yang sama.,6,10,6.00,C,3
271,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","Peterson memberikan solusi yang efisien untuk masalah eksklusi mutual, yang penting dalam sistem dengan banyak proses.",6,10,6.00,C,3
272,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","Dengan algoritma ini, proses yang sedang tidak aktif tidak akan mengganggu proses yang sedang aktif, menjaga stabilitas.",6,10,6.00,C,3
273,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","Algoritma Peterson mengatur giliran proses melalui variabel turn, yang membantu mencegah deadlock dan meningkatkan penjadwalan.",6,10,6.00,C,3
274,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","Mengatasi masalah critical section dan menjamin Mutual Exclussion, Progress, dan Bounded Waitung",10,10,10.00,A,5
275,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","Mebelum memasuki critical section, proses memanggil enter_critical_section sebelum memasukinya proses memeriksa sampai kondisi aman untuk enter_critical_section terjadi busy waiting, setelah selesai di critical section, proses menandai pekerjaan telah selesai dan mengijinkan proses lain masuk.",0,10,0.00,E,1
276,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","karena dengan algoritma Peterson, proses dapat masuk critical section dengan aman tanpa terganggu proses lain, sehingga menjamin mutual exclusion, sekaligus mengatasi masalah penjadwalan",5,10,5.00,D,2
277,06,Mengapa algoritma Peterson dapat digunakan untuk mengatasi masalah penjadwalan?,"Karena algoritma Peterson menjamin adanya mutual exclusion (mutex), progress dan bounded waiting.","karna mekanisme kerja algoritma peterson, ketika masuk critical section, proses memanggil enter critical section untuk memeriksa sampai kondisi aman masuk ke critical section, hal ini dinamakan bussy waiting. setelah selesai dipersika proses mengijinkan untuk masuk. hal inilah yang membuat masalah dari algoritma peterson terselesaikan.",0,10,0.00,E,1
