IDJwb,IDPSJ,questions,answerKeys,answer,raw_grade,max_grade,grade,labela,label
115,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","Not Responding merupakan suatu keadaan yang mengarah pada keadaan di mana software yang digunakan mengalami kegagalan perintah, sedangkan; Hang itu dimaksudkan ketika suatu sistem/OS tidak dapat menanggapi segala perintah yang di masukan, ini berarti mengarah kepada kerusakan komputer tersebut.",3,10,3.00,E,1
116,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","Perbedaannya yaitu Pengertian secara umum 'hang' adalah no respond, sedangkan dalam bidang komputer hang dimaksudkan suatu sistem/OS yang tidak dapat menanggapi segala perintah yang dimasukkan, tentunya mengarah pada kerusakan komputer namun kalau kondisi hang, komputer tidak dapat merespon segala perintah yang diberikan dari mouse maupun keyboard.",3,10,3.00,E,1
117,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","Perbedaan not responding dan hang adalah apabila not responding adalah keadaan dimana software mengalami kegagalan perintah sehingga software tidak memahami apa yang diperintahkan dan komputer akan memberikan pertanyaan apakah user ingin menunggu atau mengakhiri aplikasi secara paksa, sedangkan hang adalah keadaan dimana sistem operasi tidak dapat menanggapi segala perintah yang dimasukkan dimana mengarah pada kerusakan komputer, keadaan hang ini mengakibatkan komputer tidak dapat merespon perintah dari mouse ataupun keyboard sedangkan not responding dapat merespon perintah dari mouse ataupun keyboard.",3,10,3.00,E,1
118,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","hang yaitu Jika proses tidak pernah keluar dari kondisi not responding, kemungkinan besar terjadi deadlock, kemudian proses akan unrecoverable, sedangkan Not Responding adalah Jika sistem operasi memberikan sebuah perintah pada proses (misal: membaca keystroke atau menutup sebuah jendela) kemudian proses gagal menjalankannya dalam batas waktu tertentu",8,10,8.00,B,4
119,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","not responding: program tidak responsive dikarenakan sedang menunggu resource yang akan di gunakan.; hang: program mengalami deadlock, dimana program mengalami proses menunggu tidak henti dikarenakan peristiwa deadlock",5,10,5.00,D,2
120,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","hang' adalah no respond, sedangkan dalam bidang komputer hang dimaksudkan suatu sistem/OS yang tidak dapat menanggapi segala perintah yang dimasukkan, tentunya mengarah pada kerusakan komputer.",3,10,3.00,E,1
121,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","perbedaan utamanya adalah not responding masih ada kemungkinan untuk bisa dijalankan atau keluar dari deadlock, sedangkan hang sudah tidak bisa lagi keluar, cara satu-satunya adalah mematikan komputer dan booting ulang.",8,10,8.00,B,4
122,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","Not responding adalah suatu keadaan dimana software yang digunakan mengalami kegagalan perintah, dan mengakibatkan software tersebut tidak dapat memahami apa yang diperintahkan, dan komputer akan memeberikan sebuah pertanyaan apakah mau menunggu atau mengakhiri aplikasi tersebut secara paksa.; ; Hang adalah kondisi suatu sistem/OS yang tidak dapat menanggapi segala perintah yang dimasukkan, tentunya mengarah pada kerusakan komputer.; Pada kondisi hang, komputer tidak dapat merespon segala perintah yang diberikan dari mouse maupun keyboard.",3,10,3.00,E,1
123,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","Not Responding adalah suatu keadaan dimana software yang mengalami kegagalan perintah, dan mengakibatkan software tidak dapat memahami apa yang diperintahkan, kemudian komputer pun akan memberikan sebuah pertanyaan apakah mau menunggu atau mengakhiri aplikasi ( sofware ) secara paksa. Sedangkan Hang adalah sebuah sistem tidak dapat menanggapi semua perintah yang ingin dimasukkan dan bisa jadi mengarah kepada kerusakan pada komputer tersebut.",3,10,3.00,E,1
124,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.",Apabila sistem operasi meminta program untuk mengerjakan sesuatu namun tidak dapat memahami perintahnya sehingga tidak menjalankannya dalam beberapa waktu yang telah ditentukan maka akan terjadi 'not responding'. Apabila program tidak dapat keluar dari permasalahan tersebut maka kejadian tersebut disebut 'hang'.,8,10,8.00,B,4
125,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.",Not responding adalah software mengalami kegagalan perintah sehingga tidak dapat memahami apa yang diperintahkan; Hang adalah sistem operasi tidak bisa menanggapi segala perintah yang ada,3,10,3.00,E,1
126,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","not responding terjadi jika dalam suatu aplikasi terdapat kekurangan data pada sistem, sedangkan hang hanya merupakan suatu perintah bahwa komputer nge-freeze atau berhenti sejenak.",0,10,0.00,E,1
127,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","Jika sistem operasi memberikan sebuah perintah pada proses kemudian proses tersebut gagal menjalankannya dalam batas waktu tertentu, ini; disebut not responding. recoverable; sedangkan Jika proses tidak pernah keluar dari kondisi not responding, kemungkinan besar terjadi deadlock, kemudian proses akan hang atau unrecoverable",10,10,10.00,A,5
128,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","Not Responding (recoverable) Kondisi dimana proses gagal berjalan dalam rentang waktu tertentu, tetapi kondisi ini masih dapat kembali normal.; Hang (unrecoverable) Kondisi diamna proses tidak dapat berjalan lagi dari kondisi not responding, kondisi ini sudah tidak dapat berjalan kembali.",10,10,10.00,A,5
129,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.",not responding itu masih recoverable yang berarti proses gagal menjalankannya dalam batas waktu tertentu; - hang sifatnya unrecoverable yang artinya sistem pada komputer yang tidak dapat merespon/menanggapi semua perintah yang telah dimasukkan,8,10,8.00,B,4
130,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.",not responding adalah jika sistem operasi memberikan sebuah perintah pada proses kemudian gagal menjalankannya dalam batas waktu tertentu; ; hang adalah jika proses tidak pernah keluar dari kondisi not responding dan terjadi deadlock.,8,10,8.00,B,4
131,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","Not responding merupakan kondisi di mana perintah yang diberikan oleh sistem operasi kepada suatu proses gagal dilakukan sehingga terjadilah not responding. Sedangkan hang merupakan kondisi di mana sebuah proses sudah dalam kondisi not respoding yang lama dan kemungkinan terjadi deadlock sehingga proses menajadi hang. Kondisi not responding terkadang masih bisa diatasi, namun hang tidak bisa diatasi lagi.",8,10,8.00,B,4
132,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.",not responding adalah kejadian dimana sistem operasi memberikan sebuah perintah pada proses kemudian proses gagal menjalankannya dalam batas waktu tertentu sedangkan hang adalah proses dimana proses tidak pernah keluar dari kondisi not responding dan akan terjadi deadlock,8,10,8.00,B,4
133,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","Not Responding merupakan suatu keadaan dimana software yang digunakan mengalami gagal dalam memahami perintah sehingga komputer akan memberikan pilihan apakah ingin menunggu atau memberhentikan secara paksa. sedangkan, Hang merupakan keadaan dimana sistem operasi tidak menanggapi semua perintah dari hardware pada kondisi ini dapat disimpulkan bahwa terdapat kerusakan pada komponen komputer.",3,10,3.00,E,1
134,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.",Hang : OS yang tidak dapat menanggapi segala perintah yang dimasukkan.; Not Responding : adalah suatu keadaan dimana software yang dugunakan mengalami kegagalan perintah.,3,10,3.00,E,1
135,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","Perbedaan antara ""not responding"" dan ""hang"" terletak pada tingkat kegagalan aplikasi. ""Not responding"" terjadi ketika aplikasi berhenti merespons sementara, biasanya karena proses yang sedang berjalan memakan waktu lama atau terbebani, tetapi aplikasi masih aktif dan mungkin pulih setelah beberapa waktu. Sementara itu, ""hang"" adalah kondisi di mana aplikasi benar-benar berhenti bekerja tanpa ada kemungkinan pemulihan, sehingga memerlukan penutupan paksa atau restart.",10,10,10.00,A,5
136,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","Perbedaan antara ""not responding"" dan ""hang"" terletak pada sifat dan durasi masalah yang dialami oleh aplikasi. ""Not responding"" biasanya menunjukkan bahwa aplikasi tidak merespons input pengguna untuk sementara waktu, tetapi masih dapat pulih dan melanjutkan operasi setelah beban kerja selesai. Sebaliknya, ""hang"" merujuk pada keadaan di mana aplikasi sepenuhnya terhenti dan tidak dapat berfungsi lagi, sehingga memerlukan penutupan paksa atau restart untuk kembali beroperasi. Dengan kata lain, ""not responding"" bersifat sementara, sementara ""hang"" menunjukkan keadaan yang lebih permanen.",10,10,10.00,A,5
137,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","""Not responding"" biasanya merujuk pada aplikasi yang tidak memberikan respons terhadap input pengguna untuk sementara waktu, tetapi masih berjalan di latar belakang. Ini bisa terjadi ketika aplikasi sibuk dengan tugas yang berat atau mengalami deadlock sementara. Sedangkan ""hang"" mengacu pada kondisi di mana aplikasi benar-benar berhenti bekerja dan tidak dapat melanjutkan operasi, sering kali membutuhkan pemaksaan untuk menutup aplikasi tersebut karena sistem tidak bisa memulihkan keadaannya secara otomatis.",10,10,10.00,A,5
138,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.",Not responding bersifat recoverable sedangkan hang bersifat non-recoverable.,6,10,6.00,C,3
139,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","Not responding berarti sistem tidak bisa merespon dan mungkin pulih dalam beberapa saat, sedangkan hang tidak.",6,10,6.00,C,3
140,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","""Not responding"" berarti sistem tidak dapat memberikan respons dan mungkin akan pulih setelah beberapa saat, sementara ""hang"" tidak menunjukkan kemungkinan pemulihan.",6,10,6.00,C,3
141,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","""Not responding"" berarti sistem tidak mampu memberikan respons dan ada kemungkinan untuk pulih setelah sementara waktu, sedangkan ""hang"" tidak menunjukkan harapan untuk kembali berfungsi.",6,10,6.00,C,3
142,02,Apakah perbedaan not responding dengan hang?,"Not responding berarti proses tidak merespon panggilan sistem operasi setelah batas waktu tertentu, sifatnya recoverable. Hang berarti terjadi deadlock, sifatnya non-recoverable.","Not responding adalah situasi di mana sistem operasi tidak dapat menjalankan perintah yang diberikan kepada suatu proses. Sementara itu, hang adalah kondisi di mana suatu proses telah mengalami not responding dalam jangka waktu yang lama.",6,10,6.00,C,3
143,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,perintah yang digunakan untuk membuka sebuah device yang akan digunakan.,0,10,0.00,E,1
144,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,proses mengkaitkan sebuah sistem berkas yang baru ditemukan pada sebuah piranti ke struktur direktori utama yang sedang dipakai.,10,10,10.00,A,5
145,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,"Mounting merupakan proses paling awal sebelum membuka sebuah direktori, yaitu dengan membuat sebuah direktori baru yang menjadi sub-tree dari tempat file system tersebut diletakan",6,10,6.00,C,3
146,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,"mounting tu memasang harddisk pak, atau maksudnya settingannya kadang hdd awalnya kadang format RAW atau MBR harus dipindah ke GPT biar enak. kalau urusan partisi atau volume berarti cuma antara mengatur ukuran hdd yang dialokasikan, enable disable volume, extend, sama shrink.",0,10,0.00,E,1
147,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,"Mounting merupakan tindakan mengasosiasikan storage device (flashdisk,HDD,CDROM dll) ke lokasi tertentu pada directory tree linux (dibawah root directory /), hal ini perlu dilakukan karena Linux hanya mempunyai satu directory tree dengan induk atau root directory yang diberi simbol slash atau garis miring.",10,10,10.00,A,5
148,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,"Mounting adalah proses paling awal sebelum membuka direktori, yaitu dengan membuat sebuah direktori baru yang menjadi sub-tree dari tempat file system tersebut diletakkan, dimana sistem operasi membuat file dan direktori pada perangkat penyimpanan (seperti hard drive, CD-ROM, atau jaringan berbagi).",6,10,6.00,C,3
149,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,tidak ada jawaban,0,10,0.00,E,1
150,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,Mounting adalah sebuah proses dimana sistem operasi membentuk suatu direktori yang menjadi sub-tree pada perangkat penyimpanan supaya pengguna bisa mengakses melalui sistem file komputer,8,10,8.00,B,4
151,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,mount adalah sebuah partisi. mounting merupakan proses mengaitkan sebuah sistem berkas yang baru ditemukan pada sebuah piranti ke struktur diretori utama yang sedang di pakai.,10,10,10.00,A,5
152,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,"Mounting merupakan tindakan mengasosiasikan storage device (flashdisk,HDD, dll) ke lokasi tertentu pada directory partisi",10,10,10.00,A,5
153,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,"mounting adalah sebuah partisi : Mounting/ mount adalah perintah yang digunakan untuk membuka sebuah device yang akan digunakan. Di Linux, sebuah device disimpan sebagai folder di direktori /dev, dan untuk membukanya dilakukan proses Mounting yakni proses mengaitkan sebuah sistem device pada sebuah struktur direktori utama yang sedang dipakai. Device yang dimaksud disini adalah Hardisk. Penting diketahui tentang Penamaan partisi hardisk pada OS Linux, silahkan baca ini, Analogi Partisi dengan Struktur Direktory Linux.",10,10,10.00,A,5
154,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,Mounting adalah Tindakan membuat filesystem agar dapat diakses serta menyimpan lokasi mount volume dan membuat sub try baru.,8,10,8.00,B,4
155,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,"Mounting sebuah partisi atau volume adalah proses yang paling awal sebelum membuka; sebuah direktori atau tindakan mengasosiasikan storage device, yaitu dengan membuat sebuah direktori baru yang menjadi sub-tree dari tempat file system tersebut diletakkan",6,10,6.00,C,3
156,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,"proses paling awal sebelum membuka sebuah direktori, yaitu dengan membuat sebuah direktori baru yang menjadi sub-tree dari tempat file system tersebut diletakkan",6,10,6.00,C,3
157,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,Mounting adalah sebuah proses alokasi Storage seperti Flashdisk/SSD/HDD pada; sistem operasi agar file system dapat mengaksesnya pada directory dan diberi label (contohnya seperti F: atau D:).,8,10,8.00,B,4
158,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,"proses dimana sistem operasi membuat file dan direktori pada perangkat penyimpanan (seperti hard drive , CD-ROM , atau jaringan berbagi ) tersedia bagi pengguna untuk mengakses melalui sistem file komputer. Sebuah mount point adalah lokasi di partisi yang digunakan sebagai filesystem root",6,10,6.00,C,3
159,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,"mounting adalah proses menyambungkan sebuah partisi atau volume ke sebuah pointer yang bisa diakses oleh sebuah sistem operasi. sebagai contoh, jika di Windows, proses mounting partisi akan disambung ke drive.",10,10,10.00,A,5
160,03,"Apakah yang disebut dengan ""mounting"" sebuah partisi atau volume?",Memasangkan sebuah storage volume (partisi) ke sebuah node yang dapat diakses pada sebuah sistem komputer. Filesystem akan dibaca oleh sistem operasi untuk mengetahui informasi dan isi mengenai volume tersebut.,"Mounting adalah proses dimana sistem operasi membuat file dan direktori pada perangkat penyimpanan (seperti hard drive, CD-ROM, atau jaringan berbagi) tersedia bagi pengguna untuk mengakses melalui sistem file komputer.",6,10,6.00,C,3
